timestamp,scintillator,rate_per_min,total_hits
2026-06-11T10:30:00+00:00,Scintillator 3,1249.9,1308974
2026-06-11T10:30:00+00:00,Scintillator 4,1137.0,1176411
2026-06-11T10:40:00+00:00,Scintillator 1,1190.6,1360509
2026-06-11T10:40:00+00:00,Scintillator 2,1281.0,1355433
2026-06-11T10:40:00+00:00,Scintillator 3,1248.9,1321463
2026-06-11T10:40:00+00:00,Scintillator 4,1126.3,1187674
2026-06-11T10:50:00+00:00,Scintillator 1,1179.0,1372299
2026-06-11T10:50:00+00:00,Scintillator 2,1263.0,1368063
2026-06-11T10:50:00+00:00,Scintillator 3,1228.9,1333752
2026-06-11T10:50:00+00:00,Scintillator 4,1109.1,1198765
2026-06-11T11:00:00+00:00,Scintillator 1,1222.0,1384519
2026-06-11T11:00:00+00:00,Scintillator 2,1296.5,1381028
2026-06-11T11:00:00+00:00,Scintillator 3,1264.1,1346393
2026-06-11T11:00:00+00:00,Scintillator 4,1154.8,1210313
2026-06-11T11:10:00+00:00,Scintillator 1,1224.6,1396765
2026-06-11T11:10:00+00:00,Scintillator 2,1296.0,1393988
2026-06-11T11:10:00+00:00,Scintillator 3,1267.6,1359069
2026-06-11T11:10:00+00:00,Scintillator 4,1139.4,1221707
2026-06-11T11:20:00+00:00,Scintillator 1,1244.6,1409211
2026-06-11T11:20:00+00:00,Scintillator 2,1310.7,1407095
2026-06-11T11:20:00+00:00,Scintillator 3,1275.7,1371826
2026-06-11T11:20:00+00:00,Scintillator 4,1148.3,1233190
2026-06-11T11:30:00+00:00,Scintillator 1,1204.9,1421260
2026-06-11T11:30:00+00:00,Scintillator 2,1279.6,1419891
2026-06-11T11:30:00+00:00,Scintillator 3,1245.3,1384279
2026-06-11T11:30:00+00:00,Scintillator 4,1133.7,1244527
2026-06-11T11:40:00+00:00,Scintillator 1,1215.1,1433411
2026-06-11T11:40:00+00:00,Scintillator 2,1282.2,1432713
2026-06-11T11:40:00+00:00,Scintillator 3,1248.1,1396760
2026-06-11T11:40:00+00:00,Scintillator 4,1126.3,1255790
2026-06-11T11:50:00+00:00,Scintillator 1,1212.3,1445534
2026-06-11T11:50:00+00:00,Scintillator 2,1283.1,1445544
2026-06-11T11:50:00+00:00,Scintillator 3,1248.2,1409242
2026-06-11T11:50:00+00:00,Scintillator 4,1144.3,1267233
2026-06-11T12:00:00+00:00,Scintillator 1,1202.2,1457556
2026-06-11T12:00:00+00:00,Scintillator 2,1267.2,1458216
2026-06-11T12:00:00+00:00,Scintillator 3,1237.1,1421613
2026-06-11T12:00:00+00:00,Scintillator 4,1107.6,1278309
2026-06-11T12:10:00+00:00,Scintillator 1,1182.7,1469383
2026-06-11T12:10:00+00:00,Scintillator 2,1246.9,1470685
2026-06-11T12:10:00+00:00,Scintillator 3,1214.9,1433762
2026-06-11T12:10:00+00:00,Scintillator 4,1100.4,1289313
2026-06-11T12:20:00+00:00,Scintillator 1,1224.8,1481631
2026-06-11T12:20:00+00:00,Scintillator 2,1275.8,1483443
2026-06-11T12:20:00+00:00,Scintillator 3,1241.8,1446180
2026-06-11T12:20:00+00:00,Scintillator 4,1120.6,1300519
2026-06-11T12:30:00+00:00,Scintillator 1,1234.2,1493973
2026-06-11T12:30:00+00:00,Scintillator 2,1295.2,1496395
2026-06-11T12:30:00+00:00,Scintillator 3,1260.7,1458787
2026-06-11T12:30:00+00:00,Scintillator 4,1147.0,1311989
2026-06-11T12:40:00+00:00,Scintillator 1,1242.9,1506402
2026-06-11T12:40:00+00:00,Scintillator 2,1295.1,1509346
2026-06-11T12:40:00+00:00,Scintillator 3,1268.3,1471470
2026-06-11T12:40:00+00:00,Scintillator 4,1140.6,1323395
2026-06-11T12:50:00+00:00,Scintillator 1,1246.5,1518867
2026-06-11T12:50:00+00:00,Scintillator 2,1301.1,1522357
2026-06-11T12:50:00+00:00,Scintillator 3,1271.8,1484188
2026-06-11T12:50:00+00:00,Scintillator 4,1158.9,1334984
2026-06-11T13:00:00+00:00,Scintillator 1,1250.3,1531370
2026-06-11T13:00:00+00:00,Scintillator 2,1311.7,1535474
2026-06-11T13:00:00+00:00,Scintillator 3,1277.4,1496962
2026-06-11T13:00:00+00:00,Scintillator 4,1149.7,1346481
2026-06-11T13:10:00+00:00,Scintillator 1,1247.0,1543840
2026-06-11T13:10:00+00:00,Scintillator 2,1307.7,1548551
2026-06-11T13:10:00+00:00,Scintillator 3,1269.6,1509658
2026-06-11T13:10:00+00:00,Scintillator 4,1146.8,1357949
2026-06-11T13:20:00+00:00,Scintillator 1,1245.0,1556290
2026-06-11T13:20:00+00:00,Scintillator 2,1298.9,1561540
2026-06-11T13:20:00+00:00,Scintillator 3,1262.5,1522283
2026-06-11T13:20:00+00:00,Scintillator 4,1132.0,1369269
2026-06-11T13:30:00+00:00,Scintillator 1,1257.6,1568866
2026-06-11T13:30:00+00:00,Scintillator 2,1303.7,1574577
2026-06-11T13:30:00+00:00,Scintillator 3,1265.2,1534935
2026-06-11T13:30:00+00:00,Scintillator 4,1140.2,1380671
2026-06-11T13:40:00+00:00,Scintillator 1,1298.2,1581848
2026-06-11T13:40:00+00:00,Scintillator 2,1315.0,1587727
2026-06-11T13:40:00+00:00,Scintillator 3,1284.0,1547775
2026-06-11T13:40:00+00:00,Scintillator 4,1144.7,1392118
2026-06-11T13:50:00+00:00,Scintillator 1,1304.8,1594896
2026-06-11T13:50:00+00:00,Scintillator 2,1315.4,1600881
2026-06-11T13:50:00+00:00,Scintillator 3,1277.9,1560554
2026-06-11T13:50:00+00:00,Scintillator 4,1136.5,1403483
2026-06-11T14:00:00+00:00,Scintillator 1,1319.7,1608093
2026-06-11T14:00:00+00:00,Scintillator 2,1330.9,1614190
2026-06-11T14:00:00+00:00,Scintillator 3,1293.5,1573489
2026-06-11T14:00:00+00:00,Scintillator 4,1153.8,1415021
2026-06-11T14:10:00+00:00,Scintillator 1,1362.5,1621718
2026-06-11T14:10:00+00:00,Scintillator 2,1330.7,1627497
2026-06-11T14:10:00+00:00,Scintillator 3,1295.9,1586448
2026-06-11T14:10:00+00:00,Scintillator 4,1156.5,1426586
2026-06-11T14:20:00+00:00,Scintillator 1,1371.5,1635433
2026-06-11T14:20:00+00:00,Scintillator 2,1298.3,1640480
2026-06-11T14:20:00+00:00,Scintillator 3,1266.6,1599114
2026-06-11T14:20:00+00:00,Scintillator 4,1126.8,1437854
2026-06-11T14:30:00+00:00,Scintillator 1,1398.2,1649415
2026-06-11T14:30:00+00:00,Scintillator 2,1318.8,1653668
2026-06-11T14:30:00+00:00,Scintillator 3,1284.4,1611958
2026-06-11T14:30:00+00:00,Scintillator 4,1145.9,1449313
2026-06-11T14:40:00+00:00,Scintillator 1,1389.4,1663309
2026-06-11T14:40:00+00:00,Scintillator 2,1312.6,1666794
2026-06-11T14:40:00+00:00,Scintillator 3,1279.0,1624748
2026-06-11T14:40:00+00:00,Scintillator 4,1142.6,1460739
2026-06-11T14:50:00+00:00,Scintillator 1,1381.9,1677128
2026-06-11T14:50:00+00:00,Scintillator 2,1298.3,1679777
2026-06-11T14:50:00+00:00,Scintillator 3,1264.2,1637390
2026-06-11T14:50:00+00:00,Scintillator 4,1133.8,1472077
2026-06-11T15:00:00+00:00,Scintillator 1,1388.8,1691016
2026-06-11T15:00:00+00:00,Scintillator 2,1318.9,1692966
2026-06-11T15:00:00+00:00,Scintillator 3,1275.7,1650147
2026-06-11T15:00:00+00:00,Scintillator 4,1142.6,1483503
2026-06-11T15:10:00+00:00,Scintillator 1,1386.2,1704878
2026-06-11T15:10:00+00:00,Scintillator 2,1304.5,1706011
2026-06-11T15:10:00+00:00,Scintillator 3,1271.1,1662858
2026-06-11T15:10:00+00:00,Scintillator 4,1137.1,1494874
2026-06-11T15:20:00+00:00,Scintillator 1,1381.3,1718691
2026-06-11T15:20:00+00:00,Scintillator 2,1303.1,1719042
2026-06-11T15:20:00+00:00,Scintillator 3,1269.4,1675552
2026-06-11T15:20:00+00:00,Scintillator 4,1132.5,1506199
2026-06-11T15:30:00+00:00,Scintillator 1,1415.7,1732848
2026-06-11T15:30:00+00:00,Scintillator 2,1323.8,1732280
2026-06-11T15:30:00+00:00,Scintillator 3,1297.2,1688524
2026-06-11T15:30:00+00:00,Scintillator 4,1160.1,1517800
2026-06-11T15:40:00+00:00,Scintillator 1,1398.5,1746833
2026-06-11T15:40:00+00:00,Scintillator 2,1325.7,1745537
2026-06-11T15:40:00+00:00,Scintillator 3,1290.1,1701425
2026-06-11T15:40:00+00:00,Scintillator 4,1154.2,1529342
2026-06-11T15:50:00+00:00,Scintillator 1,1385.2,1760685
2026-06-11T15:50:00+00:00,Scintillator 2,1309.0,1758627
2026-06-11T15:50:00+00:00,Scintillator 3,1280.9,1714234
2026-06-11T15:50:00+00:00,Scintillator 4,1144.9,1540791
2026-06-11T16:00:00+00:00,Scintillator 1,1387.2,1774557
2026-06-11T16:00:00+00:00,Scintillator 2,1305.7,1771684
2026-06-11T16:00:00+00:00,Scintillator 3,1270.5,1726939
2026-06-11T16:00:00+00:00,Scintillator 4,1135.9,1552150
2026-06-11T16:10:00+00:00,Scintillator 1,1393.9,1788496
2026-06-11T16:10:00+00:00,Scintillator 2,1303.5,1784719
2026-06-11T16:10:00+00:00,Scintillator 3,1271.1,1739650
2026-06-11T16:10:00+00:00,Scintillator 4,1138.1,1563531
2026-06-11T16:20:00+00:00,Scintillator 1,1379.0,1802286
2026-06-11T16:20:00+00:00,Scintillator 2,1308.1,1797800
2026-06-11T16:20:00+00:00,Scintillator 3,1275.8,1752408
2026-06-11T16:20:00+00:00,Scintillator 4,1136.5,1574896
2026-06-11T16:30:00+00:00,Scintillator 1,1368.6,1815972
2026-06-11T16:30:00+00:00,Scintillator 2,1288.9,1810689
2026-06-11T16:30:00+00:00,Scintillator 3,1250.5,1764913
2026-06-11T16:30:00+00:00,Scintillator 4,1117.2,1586068
2026-06-11T16:40:00+00:00,Scintillator 1,1407.7,1830049
2026-06-11T16:40:00+00:00,Scintillator 2,1311.9,1823808
2026-06-11T16:40:00+00:00,Scintillator 3,1282.5,1777738
2026-06-11T16:40:00+00:00,Scintillator 4,1134.3,1597411
2026-06-11T16:50:00+00:00,Scintillator 1,1401.0,1844059
2026-06-11T16:50:00+00:00,Scintillator 2,1318.4,1836992
2026-06-11T16:50:00+00:00,Scintillator 3,1290.0,1790638
2026-06-11T16:50:00+00:00,Scintillator 4,1154.0,1608951
2026-06-11T17:00:00+00:00,Scintillator 1,1398.2,1858041
2026-06-11T17:00:00+00:00,Scintillator 2,1319.6,1850188
2026-06-11T17:00:00+00:00,Scintillator 3,1286.4,1803502
2026-06-11T17:00:00+00:00,Scintillator 4,1147.2,1620423
2026-06-11T17:10:00+00:00,Scintillator 1,1404.8,1872089
2026-06-11T17:10:00+00:00,Scintillator 2,1327.2,1863460
2026-06-11T17:10:00+00:00,Scintillator 3,1290.4,1816406
2026-06-11T17:10:00+00:00,Scintillator 4,1138.7,1631810
2026-06-11T17:20:00+00:00,Scintillator 1,1426.4,1886353
2026-06-11T17:20:00+00:00,Scintillator 2,1338.7,1876847
2026-06-11T17:20:00+00:00,Scintillator 3,1302.2,1829428
2026-06-11T17:20:00+00:00,Scintillator 4,1166.3,1643473
2026-06-11T17:30:00+00:00,Scintillator 1,1414.6,1900499
2026-06-11T17:30:00+00:00,Scintillator 2,1330.2,1890149
2026-06-11T17:30:00+00:00,Scintillator 3,1294.0,1842368
2026-06-11T17:30:00+00:00,Scintillator 4,1153.5,1655008
2026-06-11T17:40:00+00:00,Scintillator 1,1377.1,1914270
2026-06-11T17:40:00+00:00,Scintillator 2,1288.0,1903029
2026-06-11T17:40:00+00:00,Scintillator 3,1261.2,1854980
2026-06-11T17:40:00+00:00,Scintillator 4,1125.1,1666259
2026-06-11T17:50:00+00:00,Scintillator 1,1404.3,1928313
2026-06-11T17:50:00+00:00,Scintillator 2,1313.4,1916163
2026-06-11T17:50:00+00:00,Scintillator 3,1285.7,1867837
2026-06-11T17:50:00+00:00,Scintillator 4,1154.7,1677806
2026-06-11T18:00:00+00:00,Scintillator 1,1414.5,1942458
2026-06-11T18:00:00+00:00,Scintillator 2,1334.5,1929508
2026-06-11T18:00:00+00:00,Scintillator 3,1305.5,1880892
2026-06-11T18:00:00+00:00,Scintillator 4,1149.5,1689301
2026-06-11T18:10:00+00:00,Scintillator 1,1402.8,1956486
2026-06-11T18:10:00+00:00,Scintillator 2,1326.5,1942773
2026-06-11T18:10:00+00:00,Scintillator 3,1287.0,1893762
2026-06-11T18:10:00+00:00,Scintillator 4,1147.0,1700771
2026-06-11T18:20:00+00:00,Scintillator 1,1402.7,1970513
2026-06-11T18:20:00+00:00,Scintillator 2,1311.9,1955892
2026-06-11T18:20:00+00:00,Scintillator 3,1277.9,1906541
2026-06-11T18:20:00+00:00,Scintillator 4,1142.5,1712196
2026-06-11T18:30:00+00:00,Scintillator 1,1414.7,1984660
2026-06-11T18:30:00+00:00,Scintillator 2,1323.9,1969131
2026-06-11T18:30:00+00:00,Scintillator 3,1292.0,1919461
2026-06-11T18:30:00+00:00,Scintillator 4,1156.5,1723761
2026-06-11T18:40:00+00:00,Scintillator 1,1400.5,1998665
2026-06-11T18:40:00+00:00,Scintillator 2,1306.1,1982192
2026-06-11T18:40:00+00:00,Scintillator 3,1276.2,1932223
2026-06-11T18:40:00+00:00,Scintillator 4,1139.1,1735152
2026-06-11T18:50:00+00:00,Scintillator 1,1413.9,2012804
2026-06-11T18:50:00+00:00,Scintillator 2,1329.0,1995482
2026-06-11T18:50:00+00:00,Scintillator 3,1300.8,1945231
2026-06-11T18:50:00+00:00,Scintillator 4,1155.1,1746703
2026-06-11T19:00:00+00:00,Scintillator 1,1399.5,2026799
2026-06-11T19:00:00+00:00,Scintillator 2,1322.0,2008702
2026-06-11T19:00:00+00:00,Scintillator 3,1291.3,1958144
2026-06-11T19:00:00+00:00,Scintillator 4,1143.4,1758137
2026-06-11T19:10:00+00:00,Scintillator 1,1408.6,2040885
2026-06-11T19:10:00+00:00,Scintillator 2,1334.4,2022046
2026-06-11T19:10:00+00:00,Scintillator 3,1295.2,1971096
2026-06-11T19:10:00+00:00,Scintillator 4,1154.2,1769679
2026-06-11T19:20:00+00:00,Scintillator 1,1379.8,2054683
2026-06-11T19:20:00+00:00,Scintillator 2,1305.7,2035103
2026-06-11T19:20:00+00:00,Scintillator 3,1270.5,1983801
2026-06-11T19:20:00+00:00,Scintillator 4,1134.5,1781024
2026-06-11T19:30:00+00:00,Scintillator 1,1373.4,2068417
2026-06-11T19:30:00+00:00,Scintillator 2,1301.8,2048121
2026-06-11T19:30:00+00:00,Scintillator 3,1264.9,1996450
2026-06-11T19:30:00+00:00,Scintillator 4,1120.5,1792229
2026-06-11T19:40:00+00:00,Scintillator 1,1372.1,2082138
2026-06-11T19:40:00+00:00,Scintillator 2,1300.2,2061123
2026-06-11T19:40:00+00:00,Scintillator 3,1266.8,2009118
2026-06-11T19:40:00+00:00,Scintillator 4,1129.8,1803527
2026-06-11T19:50:00+00:00,Scintillator 1,1387.7,2096015
2026-06-11T19:50:00+00:00,Scintillator 2,1300.9,2074132
2026-06-11T19:50:00+00:00,Scintillator 3,1276.5,2021883
2026-06-11T19:50:00+00:00,Scintillator 4,1135.4,1814881
2026-06-11T20:00:00+00:00,Scintillator 1,1375.0,2109765
2026-06-11T20:00:00+00:00,Scintillator 2,1299.1,2087123
2026-06-11T20:00:00+00:00,Scintillator 3,1263.4,2034517
2026-06-11T20:00:00+00:00,Scintillator 4,1124.0,1826121
2026-06-11T20:10:00+00:00,Scintillator 1,1381.5,2123580
2026-06-11T20:10:00+00:00,Scintillator 2,1304.4,2100167
2026-06-11T20:10:00+00:00,Scintillator 3,1266.1,2047178
2026-06-11T20:10:00+00:00,Scintillator 4,1134.9,1837470
2026-06-11T20:20:00+00:00,Scintillator 1,1413.5,2137715
2026-06-11T20:20:00+00:00,Scintillator 2,1334.4,2113511
2026-06-11T20:20:00+00:00,Scintillator 3,1298.6,2060164
2026-06-11T20:20:00+00:00,Scintillator 4,1163.6,1849106
2026-06-11T20:30:00+00:00,Scintillator 1,1413.3,2151848
2026-06-11T20:30:00+00:00,Scintillator 2,1333.4,2126845
2026-06-11T20:30:00+00:00,Scintillator 3,1302.8,2073192
2026-06-11T20:30:00+00:00,Scintillator 4,1172.5,1860831
2026-06-11T20:40:00+00:00,Scintillator 1,1392.2,2165770
2026-06-11T20:40:00+00:00,Scintillator 2,1309.7,2139942
2026-06-11T20:40:00+00:00,Scintillator 3,1270.6,2085898
2026-06-11T20:40:00+00:00,Scintillator 4,1139.6,1872227
2026-06-11T20:50:00+00:00,Scintillator 1,1406.6,2179836
2026-06-11T20:50:00+00:00,Scintillator 2,1326.4,2153206
2026-06-11T20:50:00+00:00,Scintillator 3,1291.5,2098813
2026-06-11T20:50:00+00:00,Scintillator 4,1155.2,1883779
2026-06-11T21:00:00+00:00,Scintillator 1,1370.1,2193537
2026-06-11T21:00:00+00:00,Scintillator 2,1297.1,2166177
2026-06-11T21:00:00+00:00,Scintillator 3,1263.8,2111451
2026-06-11T21:00:00+00:00,Scintillator 4,1128.7,1895066
2026-06-11T21:10:00+00:00,Scintillator 1,1394.1,2207478
2026-06-11T21:10:00+00:00,Scintillator 2,1309.1,2179268
2026-06-11T21:10:00+00:00,Scintillator 3,1277.4,2124225
2026-06-11T21:10:00+00:00,Scintillator 4,1141.3,1906479
2026-06-11T21:20:00+00:00,Scintillator 1,1433.0,2221808
2026-06-11T21:20:00+00:00,Scintillator 2,1343.9,2192707
2026-06-11T21:20:00+00:00,Scintillator 3,1310.9,2137334
2026-06-11T21:20:00+00:00,Scintillator 4,1169.5,1918174
2026-06-11T21:30:00+00:00,Scintillator 1,1391.5,2235723
2026-06-11T21:30:00+00:00,Scintillator 2,1314.4,2205851
2026-06-11T21:30:00+00:00,Scintillator 3,1282.8,2150162
2026-06-11T21:30:00+00:00,Scintillator 4,1138.5,1929559
2026-06-11T21:40:00+00:00,Scintillator 1,1381.2,2249535
2026-06-11T21:40:00+00:00,Scintillator 2,1295.1,2218802
2026-06-11T21:40:00+00:00,Scintillator 3,1260.1,2162763
2026-06-11T21:40:00+00:00,Scintillator 4,1131.5,1940874
2026-06-11T21:50:00+00:00,Scintillator 1,1408.6,2263621
2026-06-11T21:50:00+00:00,Scintillator 2,1318.3,2231985
2026-06-11T21:50:00+00:00,Scintillator 3,1286.6,2175629
2026-06-11T21:50:00+00:00,Scintillator 4,1145.6,1952330
2026-06-11T22:00:00+00:00,Scintillator 1,1398.4,2277605
2026-06-11T22:00:00+00:00,Scintillator 2,1312.4,2245109
2026-06-11T22:00:00+00:00,Scintillator 3,1282.1,2188450
2026-06-11T22:00:00+00:00,Scintillator 4,1134.6,1963676
2026-06-11T22:10:00+00:00,Scintillator 1,1410.3,2291708
2026-06-11T22:10:00+00:00,Scintillator 2,1328.6,2258395
2026-06-11T22:10:00+00:00,Scintillator 3,1294.9,2201399
2026-06-11T22:10:00+00:00,Scintillator 4,1150.0,1975176
2026-06-11T22:20:00+00:00,Scintillator 1,1407.6,2305784
2026-06-11T22:20:00+00:00,Scintillator 2,1327.5,2271670
2026-06-11T22:20:00+00:00,Scintillator 3,1299.8,2214397
2026-06-11T22:20:00+00:00,Scintillator 4,1150.7,1986683
2026-06-11T22:30:00+00:00,Scintillator 1,1398.1,2319765
2026-06-11T22:30:00+00:00,Scintillator 2,1320.2,2284872
2026-06-11T22:30:00+00:00,Scintillator 3,1285.8,2227255
2026-06-11T22:30:00+00:00,Scintillator 4,1145.0,1998133
2026-06-11T22:40:00+00:00,Scintillator 1,1392.4,2333689
2026-06-11T22:40:00+00:00,Scintillator 2,1307.0,2297942
2026-06-11T22:40:00+00:00,Scintillator 3,1279.6,2240051
2026-06-11T22:40:00+00:00,Scintillator 4,1131.4,2009447
2026-06-11T22:50:00+00:00,Scintillator 1,1423.1,2347920
2026-06-11T22:50:00+00:00,Scintillator 2,1338.6,2311328
2026-06-11T22:50:00+00:00,Scintillator 3,1306.8,2253119
2026-06-11T22:50:00+00:00,Scintillator 4,1172.3,2021170
2026-06-11T23:00:00+00:00,Scintillator 1,1420.8,2362128
2026-06-11T23:00:00+00:00,Scintillator 2,1339.5,2324723
2026-06-11T23:00:00+00:00,Scintillator 3,1307.6,2266195
2026-06-11T23:00:00+00:00,Scintillator 4,1161.8,2032788
2026-06-11T23:10:00+00:00,Scintillator 1,1404.1,2376169
2026-06-11T23:10:00+00:00,Scintillator 2,1313.5,2337858
2026-06-11T23:10:00+00:00,Scintillator 3,1285.4,2279049
2026-06-11T23:10:00+00:00,Scintillator 4,1143.2,2044220
2026-06-11T23:20:00+00:00,Scintillator 1,1376.5,2389934
2026-06-11T23:20:00+00:00,Scintillator 2,1301.3,2350871
2026-06-11T23:20:00+00:00,Scintillator 3,1269.7,2291746
2026-06-11T23:20:00+00:00,Scintillator 4,1135.8,2055578
2026-06-11T23:30:00+00:00,Scintillator 1,1417.6,2404110
2026-06-11T23:30:00+00:00,Scintillator 2,1318.0,2364051
2026-06-11T23:30:00+00:00,Scintillator 3,1289.4,2304640
2026-06-11T23:30:00+00:00,Scintillator 4,1150.8,2067086
2026-06-11T23:40:00+00:00,Scintillator 1,1406.0,2418170
2026-06-11T23:40:00+00:00,Scintillator 2,1324.3,2377294
2026-06-11T23:40:00+00:00,Scintillator 3,1291.2,2317552
2026-06-11T23:40:00+00:00,Scintillator 4,1156.2,2078648
2026-06-11T23:50:00+00:00,Scintillator 1,1414.5,2432315
2026-06-11T23:50:00+00:00,Scintillator 2,1327.0,2390564
2026-06-11T23:50:00+00:00,Scintillator 3,1295.3,2330505
2026-06-11T23:50:00+00:00,Scintillator 4,1149.8,2090146
2026-06-12T00:00:00+00:00,Scintillator 1,1385.9,2446174
2026-06-12T00:00:00+00:00,Scintillator 2,1307.9,2403643
2026-06-12T00:00:00+00:00,Scintillator 3,1274.4,2343249
2026-06-12T00:00:00+00:00,Scintillator 4,1124.3,2101389
2026-06-12T00:10:00+00:00,Scintillator 1,1397.3,2460147
2026-06-12T00:10:00+00:00,Scintillator 2,1310.4,2416747
2026-06-12T00:10:00+00:00,Scintillator 3,1275.7,2356006
2026-06-12T00:10:00+00:00,Scintillator 4,1133.6,2112725
2026-06-12T00:20:00+00:00,Scintillator 1,1364.0,2473787
2026-06-12T00:20:00+00:00,Scintillator 2,1280.1,2429548
2026-06-12T00:20:00+00:00,Scintillator 3,1244.4,2368450
2026-06-12T00:20:00+00:00,Scintillator 4,1115.0,2123875
2026-06-12T00:30:00+00:00,Scintillator 1,1387.7,2487664
2026-06-12T00:30:00+00:00,Scintillator 2,1300.0,2442548
2026-06-12T00:30:00+00:00,Scintillator 3,1268.8,2381138
2026-06-12T00:30:00+00:00,Scintillator 4,1124.7,2135122
2026-06-12T00:40:00+00:00,Scintillator 1,1376.8,2501432
2026-06-12T00:40:00+00:00,Scintillator 2,1293.0,2455478
2026-06-12T00:40:00+00:00,Scintillator 3,1262.9,2393767
2026-06-12T00:40:00+00:00,Scintillator 4,1127.9,2146401
2026-06-12T00:50:00+00:00,Scintillator 1,1397.2,2515404
2026-06-12T00:50:00+00:00,Scintillator 2,1317.7,2468655
2026-06-12T00:50:00+00:00,Scintillator 3,1285.7,2406624
2026-06-12T00:50:00+00:00,Scintillator 4,1150.8,2157909
2026-06-12T01:00:00+00:00,Scintillator 1,1397.2,2529376
2026-06-12T01:00:00+00:00,Scintillator 2,1322.9,2481884
2026-06-12T01:00:00+00:00,Scintillator 3,1287.7,2419501
2026-06-12T01:00:00+00:00,Scintillator 4,1143.2,2169341
2026-06-12T01:10:00+00:00,Scintillator 1,1375.1,2543127
2026-06-12T01:10:00+00:00,Scintillator 2,1290.1,2494785
2026-06-12T01:10:00+00:00,Scintillator 3,1253.5,2432036
2026-06-12T01:10:00+00:00,Scintillator 4,1121.6,2180557
2026-06-12T01:20:00+00:00,Scintillator 1,1383.0,2556957
2026-06-12T01:20:00+00:00,Scintillator 2,1300.2,2507787
2026-06-12T01:20:00+00:00,Scintillator 3,1270.7,2444743
2026-06-12T01:20:00+00:00,Scintillator 4,1131.3,2191870
2026-06-12T01:30:00+00:00,Scintillator 1,1367.5,2570632
2026-06-12T01:30:00+00:00,Scintillator 2,1291.5,2520702
2026-06-12T01:30:00+00:00,Scintillator 3,1256.0,2457303
2026-06-12T01:30:00+00:00,Scintillator 4,1130.1,2203171
2026-06-12T01:40:00+00:00,Scintillator 1,1390.8,2584540
2026-06-12T01:40:00+00:00,Scintillator 2,1312.4,2533826
2026-06-12T01:40:00+00:00,Scintillator 3,1281.4,2470117
2026-06-12T01:40:00+00:00,Scintillator 4,1143.9,2214610
2026-06-12T01:50:00+00:00,Scintillator 1,1424.0,2598780
2026-06-12T01:50:00+00:00,Scintillator 2,1328.4,2547110
2026-06-12T01:50:00+00:00,Scintillator 3,1301.4,2483131
2026-06-12T01:50:00+00:00,Scintillator 4,1168.4,2226294
2026-06-12T02:00:00+00:00,Scintillator 1,1402.8,2612808
2026-06-12T02:00:00+00:00,Scintillator 2,1322.6,2560336
2026-06-12T02:00:00+00:00,Scintillator 3,1290.2,2496033
2026-06-12T02:00:00+00:00,Scintillator 4,1145.6,2237750
2026-06-12T02:10:00+00:00,Scintillator 1,1361.5,2626423
2026-06-12T02:10:00+00:00,Scintillator 2,1282.0,2573156
2026-06-12T02:10:00+00:00,Scintillator 3,1257.4,2508607
2026-06-12T02:10:00+00:00,Scintillator 4,1120.7,2248957
